Configuration saved to results/0_train_phase_diagram/L3_G0.6/config.json
Using device: cuda
Creating datasets...
Train dataset size: 300000
Eval dataset size: 1800
Creating model: MambaForComposite
Model parameters: 97,728

Starting training for 200 epochs...
Epoch 1/200 | Loss: 4.6982 | LR: 0.000010
Epoch 2/200 | Loss: 4.6913 | LR: 0.000034
Epoch 3/200 | Loss: 4.6777 | LR: 0.000058
Epoch 4/200 | Loss: 4.6578 | LR: 0.000082
Epoch 5/200 | Loss: 4.6157 | LR: 0.000106
Epoch 6/200 | Loss: 4.5291 | LR: 0.000130
Epoch 7/200 | Loss: 4.4458 | LR: 0.000154
Epoch 8/200 | Loss: 3.9213 | LR: 0.000178
Epoch 9/200 | Loss: 3.3424 | LR: 0.000202
Epoch 10/200 | Loss: 2.8976 | Comp Acc: 0.1772 (best: 0.1772@10) | Sym Acc: 0.0383 (best: 0.0383@10) | LR: 0.000226
Epoch 11/200 | Loss: 2.5560 | LR: 0.000250
Epoch 12/200 | Loss: 2.2460 | LR: 0.000250
Epoch 13/200 | Loss: 1.9410 | LR: 0.000250
Epoch 14/200 | Loss: 1.6506 | LR: 0.000250
Epoch 15/200 | Loss: 1.4224 | LR: 0.000250
Epoch 16/200 | Loss: 1.2753 | LR: 0.000250
Epoch 17/200 | Loss: 1.1029 | LR: 0.000249
Epoch 18/200 | Loss: 0.9610 | LR: 0.000249
Epoch 19/200 | Loss: 0.8668 | LR: 0.000249
Epoch 20/200 | Loss: 0.7507 | Comp Acc: 0.4011 (best: 0.4011@20) | Sym Acc: 0.0089 (best: 0.0383@10) | LR: 0.000249
Epoch 21/200 | Loss: 0.6532 | LR: 0.000248
Epoch 22/200 | Loss: 0.5644 | LR: 0.000248
Epoch 23/200 | Loss: 0.4965 | LR: 0.000248
Epoch 24/200 | Loss: 0.4368 | LR: 0.000247
Epoch 25/200 | Loss: 0.3906 | LR: 0.000247
Epoch 26/200 | Loss: 0.3436 | LR: 0.000246
Epoch 27/200 | Loss: 0.2986 | LR: 0.000246
Epoch 28/200 | Loss: 0.2610 | LR: 0.000245
Epoch 29/200 | Loss: 0.2310 | LR: 0.000245
Epoch 30/200 | Loss: 0.2048 | Comp Acc: 0.3472 (best: 0.4011@20) | Sym Acc: 0.0156 (best: 0.0383@10) | LR: 0.000244
Epoch 31/200 | Loss: 0.1793 | LR: 0.000243
Epoch 32/200 | Loss: 0.1568 | LR: 0.000243
Epoch 33/200 | Loss: 0.1367 | LR: 0.000242
Epoch 34/200 | Loss: 0.1183 | LR: 0.000241
