Configuration saved to results/0_train_phase_diagram/L4_G0.1/config.json
Using device: cuda
Creating datasets...
Train dataset size: 300000
Eval dataset size: 1800
Creating model: MambaForComposite
Model parameters: 129,184

Starting training for 200 epochs...
Epoch 1/200 | Loss: 9.7096 | LR: 0.000010
Epoch 2/200 | Loss: 9.6624 | LR: 0.000034
Epoch 3/200 | Loss: 9.5684 | LR: 0.000058
Epoch 4/200 | Loss: 9.4282 | LR: 0.000082
Epoch 5/200 | Loss: 9.2618 | LR: 0.000106
Epoch 6/200 | Loss: 9.0440 | LR: 0.000130
Epoch 7/200 | Loss: 8.7868 | LR: 0.000154
Epoch 8/200 | Loss: 8.4625 | LR: 0.000178
Epoch 9/200 | Loss: 8.0871 | LR: 0.000202
Epoch 10/200 | Loss: 7.6668 | Comp Acc: 0.0161 (best: 0.0161@10) | Sym Acc: 0.0117 (best: 0.0117@10) | LR: 0.000226
Epoch 11/200 | Loss: 7.2241 | LR: 0.000250
Epoch 12/200 | Loss: 6.8460 | LR: 0.000250
Epoch 13/200 | Loss: 6.5182 | LR: 0.000250
Epoch 14/200 | Loss: 6.2224 | LR: 0.000250
Epoch 15/200 | Loss: 5.9730 | LR: 0.000250
Epoch 16/200 | Loss: 5.7461 | LR: 0.000250
Epoch 17/200 | Loss: 5.5487 | LR: 0.000249
Epoch 18/200 | Loss: 5.3623 | LR: 0.000249
Epoch 19/200 | Loss: 5.2066 | LR: 0.000249
Epoch 20/200 | Loss: 5.0638 | Comp Acc: 0.0150 (best: 0.0161@10) | Sym Acc: 0.0083 (best: 0.0117@10) | LR: 0.000249
Epoch 21/200 | Loss: 4.9381 | LR: 0.000248
Epoch 22/200 | Loss: 4.8307 | LR: 0.000248
Epoch 23/200 | Loss: 4.7524 | LR: 0.000248
Epoch 24/200 | Loss: 4.6909 | LR: 0.000247
Epoch 25/200 | Loss: 4.6484 | LR: 0.000247
Epoch 26/200 | Loss: 4.6207 | LR: 0.000246
Epoch 27/200 | Loss: 4.6042 | LR: 0.000246
Epoch 28/200 | Loss: 4.5925 | LR: 0.000245
Epoch 29/200 | Loss: 4.5860 | LR: 0.000245
Epoch 30/200 | Loss: 4.5822 | Comp Acc: 0.0194 (best: 0.0194@30) | Sym Acc: 0.0211 (best: 0.0211@30) | LR: 0.000244
Epoch 31/200 | Loss: 4.5789 | LR: 0.000243
Epoch 32/200 | Loss: 4.5765 | LR: 0.000243
Epoch 33/200 | Loss: 4.5744 | LR: 0.000242
Epoch 34/200 | Loss: 4.5722 | LR: 0.000241
Epoch 35/200 | Loss: 4.5704 | LR: 0.000241
Epoch 36/200 | Loss: 4.5685 | LR: 0.000240
Epoch 37/200 | Loss: 4.5659 | LR: 0.000239
Epoch 38/200 | Loss: 4.5640 | LR: 0.000238
Epoch 39/200 | Loss: 4.5612 | LR: 0.000237
Epoch 40/200 | Loss: 4.5589 | Comp Acc: 0.0044 (best: 0.0194@30) | Sym Acc: 0.0172 (best: 0.0211@30) | LR: 0.000236
Epoch 41/200 | Loss: 4.5561 | LR: 0.000236
Epoch 42/200 | Loss: 4.5533 | LR: 0.000235
Epoch 43/200 | Loss: 4.5503 | LR: 0.000234
Epoch 44/200 | Loss: 4.5475 | LR: 0.000233
Epoch 45/200 | Loss: 4.5444 | LR: 0.000232
Epoch 46/200 | Loss: 4.5413 | LR: 0.000230
Epoch 47/200 | Loss: 4.5386 | LR: 0.000229
Epoch 48/200 | Loss: 4.5358 | LR: 0.000228
Epoch 49/200 | Loss: 4.5328 | LR: 0.000227
Epoch 50/200 | Loss: 4.5304 | Comp Acc: 0.0067 (best: 0.0194@30) | Sym Acc: 0.0167 (best: 0.0211@30) | LR: 0.000226
Epoch 51/200 | Loss: 4.5277 | LR: 0.000225
Epoch 52/200 | Loss: 4.5253 | LR: 0.000223
Epoch 53/200 | Loss: 4.5234 | LR: 0.000222
Epoch 54/200 | Loss: 4.5215 | LR: 0.000221
Epoch 55/200 | Loss: 4.5201 | LR: 0.000220
Epoch 56/200 | Loss: 4.5191 | LR: 0.000218
Epoch 57/200 | Loss: 4.5176 | LR: 0.000217
Epoch 58/200 | Loss: 4.5168 | LR: 0.000216
Epoch 59/200 | Loss: 4.5160 | LR: 0.000214
Epoch 60/200 | Loss: 4.5155 | Comp Acc: 0.0083 (best: 0.0194@30) | Sym Acc: 0.0144 (best: 0.0211@30) | LR: 0.000213
Epoch 61/200 | Loss: 4.5152 | LR: 0.000211
Epoch 62/200 | Loss: 4.5143 | LR: 0.000210
Epoch 63/200 | Loss: 4.5139 | LR: 0.000208
Epoch 64/200 | Loss: 4.5135 | LR: 0.000207
Epoch 65/200 | Loss: 4.5131 | LR: 0.000205
Epoch 66/200 | Loss: 4.5130 | LR: 0.000204
Epoch 67/200 | Loss: 4.5128 | LR: 0.000202
Epoch 68/200 | Loss: 4.5124 | LR: 0.000201
Epoch 69/200 | Loss: 4.5122 | LR: 0.000199
Epoch 70/200 | Loss: 4.5117 | Comp Acc: 0.0144 (best: 0.0194@30) | Sym Acc: 0.0167 (best: 0.0211@30) | LR: 0.000197
Epoch 71/200 | Loss: 4.5115 | LR: 0.000196
Epoch 72/200 | Loss: 4.5118 | LR: 0.000194
Epoch 73/200 | Loss: 4.5114 | LR: 0.000192
Epoch 74/200 | Loss: 4.5114 | LR: 0.000191
Epoch 75/200 | Loss: 4.5112 | LR: 0.000189
Epoch 76/200 | Loss: 4.5109 | LR: 0.000187
Epoch 77/200 | Loss: 4.5107 | LR: 0.000185
Epoch 78/200 | Loss: 4.5106 | LR: 0.000184
Epoch 79/200 | Loss: 4.5105 | LR: 0.000182
Epoch 80/200 | Loss: 4.5104 | Comp Acc: 0.0117 (best: 0.0194@30) | Sym Acc: 0.0106 (best: 0.0211@30) | LR: 0.000180
Epoch 81/200 | Loss: 4.5102 | LR: 0.000178
Epoch 82/200 | Loss: 4.5105 | LR: 0.000176
Epoch 83/200 | Loss: 4.5099 | LR: 0.000175
Epoch 84/200 | Loss: 4.5096 | LR: 0.000173
Epoch 85/200 | Loss: 4.5094 | LR: 0.000171
Epoch 86/200 | Loss: 4.5093 | LR: 0.000169
Epoch 87/200 | Loss: 4.5091 | LR: 0.000167
Epoch 88/200 | Loss: 4.5086 | LR: 0.000165
Epoch 89/200 | Loss: 4.5088 | LR: 0.000163
Epoch 90/200 | Loss: 4.5089 | Comp Acc: 0.0144 (best: 0.0194@30) | Sym Acc: 0.0050 (best: 0.0211@30) | LR: 0.000161
Epoch 91/200 | Loss: 4.5083 | LR: 0.000159
