Configuration saved to results/0_train_phase_diagram/L3_G0.9/config.json
Using device: cuda
Creating datasets...
Train dataset size: 300000
Eval dataset size: 1800
Creating model: MambaForComposite
Model parameters: 97,728

Starting training for 200 epochs...
Epoch 1/200 | Loss: 4.6093 | LR: 0.000010
Epoch 2/200 | Loss: 4.6078 | LR: 0.000034
Epoch 3/200 | Loss: 4.6034 | LR: 0.000058
Epoch 4/200 | Loss: 4.5776 | LR: 0.000082
Epoch 5/200 | Loss: 4.5318 | LR: 0.000106
Epoch 6/200 | Loss: 4.4252 | LR: 0.000130
Epoch 7/200 | Loss: 3.8765 | LR: 0.000154
Epoch 8/200 | Loss: 3.5350 | LR: 0.000178
Epoch 9/200 | Loss: 3.3935 | LR: 0.000202
Epoch 10/200 | Loss: 3.3133 | Comp Acc: 0.1872 (best: 0.1872@10) | Sym Acc: 0.0256 (best: 0.0256@10) | LR: 0.000226
Epoch 11/200 | Loss: 3.2137 | LR: 0.000250
Epoch 12/200 | Loss: 3.1259 | LR: 0.000250
Epoch 13/200 | Loss: 3.0703 | LR: 0.000250
Epoch 14/200 | Loss: 3.0159 | LR: 0.000250
Epoch 15/200 | Loss: 2.9530 | LR: 0.000250
Epoch 16/200 | Loss: 2.9011 | LR: 0.000250
Epoch 17/200 | Loss: 2.8371 | LR: 0.000249
Epoch 18/200 | Loss: 2.7744 | LR: 0.000249
Epoch 19/200 | Loss: 2.7265 | LR: 0.000249
Epoch 20/200 | Loss: 2.6891 | Comp Acc: 0.2394 (best: 0.2394@20) | Sym Acc: 0.0183 (best: 0.0256@10) | LR: 0.000249
Epoch 21/200 | Loss: 2.6473 | LR: 0.000248
Epoch 22/200 | Loss: 2.5869 | LR: 0.000248
Epoch 23/200 | Loss: 2.5313 | LR: 0.000248
Epoch 24/200 | Loss: 2.4972 | LR: 0.000247
Epoch 25/200 | Loss: 2.4637 | LR: 0.000247
Epoch 26/200 | Loss: 2.3970 | LR: 0.000246
Epoch 27/200 | Loss: 2.3315 | LR: 0.000246
Epoch 28/200 | Loss: 2.2790 | LR: 0.000245
Epoch 29/200 | Loss: 2.2234 | LR: 0.000245
Epoch 30/200 | Loss: 2.1797 | Comp Acc: 0.2706 (best: 0.2706@30) | Sym Acc: 0.0139 (best: 0.0256@10) | LR: 0.000244
Epoch 31/200 | Loss: 2.1393 | LR: 0.000243
Epoch 32/200 | Loss: 2.1024 | LR: 0.000243
Epoch 33/200 | Loss: 2.0574 | LR: 0.000242
Epoch 34/200 | Loss: 2.0137 | LR: 0.000241
Epoch 35/200 | Loss: 1.9551 | LR: 0.000241
Epoch 36/200 | Loss: 1.9193 | LR: 0.000240
Epoch 37/200 | Loss: 1.8933 | LR: 0.000239
Epoch 38/200 | Loss: 1.8431 | LR: 0.000238
Epoch 39/200 | Loss: 1.8006 | LR: 0.000237
Epoch 40/200 | Loss: 1.7654 | Comp Acc: 0.4267 (best: 0.4267@40) | Sym Acc: 0.0022 (best: 0.0256@10) | LR: 0.000236
Epoch 41/200 | Loss: 1.7248 | LR: 0.000236
Epoch 42/200 | Loss: 1.6871 | LR: 0.000235
Epoch 43/200 | Loss: 1.6478 | LR: 0.000234
Epoch 44/200 | Loss: 1.6152 | LR: 0.000233
Epoch 45/200 | Loss: 1.5729 | LR: 0.000232
Epoch 46/200 | Loss: 1.5483 | LR: 0.000230
Epoch 47/200 | Loss: 1.5138 | LR: 0.000229
Epoch 48/200 | Loss: 1.4741 | LR: 0.000228
Epoch 49/200 | Loss: 1.4437 | LR: 0.000227
Epoch 50/200 | Loss: 1.4171 | Comp Acc: 0.5144 (best: 0.5144@50) | Sym Acc: 0.0000 (best: 0.0256@10) | LR: 0.000226
Epoch 51/200 | Loss: 1.3901 | LR: 0.000225
Epoch 52/200 | Loss: 1.3592 | LR: 0.000223
Epoch 53/200 | Loss: 1.3361 | LR: 0.000222
Epoch 54/200 | Loss: 1.3028 | LR: 0.000221
Epoch 55/200 | Loss: 1.2815 | LR: 0.000220
Epoch 56/200 | Loss: 1.2616 | LR: 0.000218
Epoch 57/200 | Loss: 1.2400 | LR: 0.000217
Epoch 58/200 | Loss: 1.2169 | LR: 0.000216
Epoch 59/200 | Loss: 1.1868 | LR: 0.000214
Epoch 60/200 | Loss: 1.1658 | Comp Acc: 0.4328 (best: 0.5144@50) | Sym Acc: 0.0006 (best: 0.0256@10) | LR: 0.000213
Epoch 61/200 | Loss: 1.1396 | LR: 0.000211
Epoch 62/200 | Loss: 1.1176 | LR: 0.000210
Epoch 63/200 | Loss: 1.0969 | LR: 0.000208
Epoch 64/200 | Loss: 1.0788 | LR: 0.000207
Epoch 65/200 | Loss: 1.0509 | LR: 0.000205
Epoch 66/200 | Loss: 1.0280 | LR: 0.000204
Epoch 67/200 | Loss: 0.9961 | LR: 0.000202
Epoch 68/200 | Loss: 0.9650 | LR: 0.000201
Epoch 69/200 | Loss: 0.9303 | LR: 0.000199
Epoch 70/200 | Loss: 0.8981 | Comp Acc: 0.5672 (best: 0.5672@70) | Sym Acc: 0.0089 (best: 0.0256@10) | LR: 0.000197
Epoch 71/200 | Loss: 0.8656 | LR: 0.000196
Epoch 72/200 | Loss: 0.8225 | LR: 0.000194
Epoch 73/200 | Loss: 0.8080 | LR: 0.000192
Epoch 74/200 | Loss: 0.7764 | LR: 0.000191
Epoch 75/200 | Loss: 0.7226 | LR: 0.000189
Epoch 76/200 | Loss: 0.6704 | LR: 0.000187
Epoch 77/200 | Loss: 0.6293 | LR: 0.000185
Epoch 78/200 | Loss: 0.5796 | LR: 0.000184
Epoch 79/200 | Loss: 0.5172 | LR: 0.000182
Epoch 80/200 | Loss: 0.4631 | Comp Acc: 0.6367 (best: 0.6367@80) | Sym Acc: 0.0172 (best: 0.0256@10) | LR: 0.000180
Epoch 81/200 | Loss: 0.4180 | LR: 0.000178
Epoch 82/200 | Loss: 0.3726 | LR: 0.000176
Epoch 83/200 | Loss: 0.3345 | LR: 0.000175
Epoch 84/200 | Loss: 0.2985 | LR: 0.000173
Epoch 85/200 | Loss: 0.2718 | LR: 0.000171
Epoch 86/200 | Loss: 0.2498 | LR: 0.000169
Epoch 87/200 | Loss: 0.2299 | LR: 0.000167
Epoch 88/200 | Loss: 0.2116 | LR: 0.000165
Epoch 89/200 | Loss: 0.1984 | LR: 0.000163
Epoch 90/200 | Loss: 0.1847 | Comp Acc: 0.6900 (best: 0.6900@90) | Sym Acc: 0.0000 (best: 0.0256@10) | LR: 0.000161
Epoch 91/200 | Loss: 0.1765 | LR: 0.000159
Epoch 92/200 | Loss: 0.1629 | LR: 0.000158
Epoch 93/200 | Loss: 0.1580 | LR: 0.000156
Epoch 94/200 | Loss: 0.1455 | LR: 0.000154
Epoch 95/200 | Loss: 0.1391 | LR: 0.000152
Epoch 96/200 | Loss: 0.1316 | LR: 0.000150
Epoch 97/200 | Loss: 0.1244 | LR: 0.000148
Epoch 98/200 | Loss: 0.1187 | LR: 0.000146
Epoch 99/200 | Loss: 0.1135 | LR: 0.000144
Epoch 100/200 | Loss: 0.1087 | Comp Acc: 0.6883 (best: 0.6900@90) | Sym Acc: 0.0000 (best: 0.0256@10) | LR: 0.000142
Epoch 101/200 | Loss: 0.1055 | LR: 0.000140
Epoch 102/200 | Loss: 0.1019 | LR: 0.000138
Epoch 103/200 | Loss: 0.0974 | LR: 0.000136
Epoch 104/200 | Loss: 0.0954 | LR: 0.000134
Epoch 105/200 | Loss: 0.0928 | LR: 0.000132
Epoch 106/200 | Loss: 0.0895 | LR: 0.000130
Epoch 107/200 | Loss: 0.0868 | LR: 0.000128
Epoch 108/200 | Loss: 0.0852 | LR: 0.000126
Epoch 109/200 | Loss: 0.0823 | LR: 0.000124
Epoch 110/200 | Loss: 0.0802 | Comp Acc: 0.6406 (best: 0.6900@90) | Sym Acc: 0.0011 (best: 0.0256@10) | LR: 0.000122
Epoch 111/200 | Loss: 0.0790 | LR: 0.000120
Epoch 112/200 | Loss: 0.0769 | LR: 0.000118
Epoch 113/200 | Loss: 0.0749 | LR: 0.000116
Epoch 114/200 | Loss: 0.0729 | LR: 0.000114
Epoch 115/200 | Loss: 0.0725 | LR: 0.000112
Epoch 116/200 | Loss: 0.0702 | LR: 0.000110
Epoch 117/200 | Loss: 0.0690 | LR: 0.000108
Epoch 118/200 | Loss: 0.0672 | LR: 0.000106
Epoch 119/200 | Loss: 0.0662 | LR: 0.000104
Epoch 120/200 | Loss: 0.0650 | Comp Acc: 0.6322 (best: 0.6900@90) | Sym Acc: 0.0006 (best: 0.0256@10) | LR: 0.000102
Epoch 121/200 | Loss: 0.0644 | LR: 0.000101
Epoch 122/200 | Loss: 0.0632 | LR: 0.000099
Epoch 123/200 | Loss: 0.0618 | LR: 0.000097
Epoch 124/200 | Loss: 0.0610 | LR: 0.000095
Epoch 125/200 | Loss: 0.0601 | LR: 0.000093
Epoch 126/200 | Loss: 0.0590 | LR: 0.000091
Epoch 127/200 | Loss: 0.0581 | LR: 0.000089
Epoch 128/200 | Loss: 0.0571 | LR: 0.000087
Epoch 129/200 | Loss: 0.0566 | LR: 0.000085
Epoch 130/200 | Loss: 0.0559 | Comp Acc: 0.6383 (best: 0.6900@90) | Sym Acc: 0.0006 (best: 0.0256@10) | LR: 0.000084
Epoch 131/200 | Loss: 0.0558 | LR: 0.000082
Epoch 132/200 | Loss: 0.0545 | LR: 0.000080
Epoch 133/200 | Loss: 0.0541 | LR: 0.000078
