Configuration saved to results/0_train_phase_diagram/L2_G1.0/config.json
Using device: cuda
Creating datasets...
Train dataset size: 300000
Eval dataset size: 1800
Creating model: MambaForComposite
Model parameters: 66,272

Starting training for 200 epochs...
Epoch 1/200 | Loss: 4.6065 | LR: 0.000010
Epoch 2/200 | Loss: 4.6050 | LR: 0.000034
Epoch 3/200 | Loss: 4.5970 | LR: 0.000058
Epoch 4/200 | Loss: 4.5662 | LR: 0.000082
Epoch 5/200 | Loss: 4.5232 | LR: 0.000106
Epoch 6/200 | Loss: 4.5007 | LR: 0.000130
Epoch 7/200 | Loss: 4.4644 | LR: 0.000154
Epoch 8/200 | Loss: 4.0214 | LR: 0.000178
Epoch 9/200 | Loss: 3.5066 | LR: 0.000202
Epoch 10/200 | Loss: 3.3418 | Comp Acc: 0.1406 (best: 0.1406@10) | Sym Acc: 0.0383 (best: 0.0383@10) | LR: 0.000226
Epoch 11/200 | Loss: 3.2435 | LR: 0.000250
Epoch 12/200 | Loss: 3.1615 | LR: 0.000250
Epoch 13/200 | Loss: 3.1022 | LR: 0.000250
Epoch 14/200 | Loss: 3.0745 | LR: 0.000250
Epoch 15/200 | Loss: 3.0419 | LR: 0.000250
Epoch 16/200 | Loss: 2.9846 | LR: 0.000250
Epoch 17/200 | Loss: 2.9438 | LR: 0.000249
Epoch 18/200 | Loss: 2.8958 | LR: 0.000249
Epoch 19/200 | Loss: 2.8268 | LR: 0.000249
Epoch 20/200 | Loss: 2.7422 | Comp Acc: 0.2028 (best: 0.2028@20) | Sym Acc: 0.0311 (best: 0.0383@10) | LR: 0.000249
Epoch 21/200 | Loss: 2.6877 | LR: 0.000248
Epoch 22/200 | Loss: 2.6423 | LR: 0.000248
Epoch 23/200 | Loss: 2.5778 | LR: 0.000248
Epoch 24/200 | Loss: 2.5319 | LR: 0.000247
Epoch 25/200 | Loss: 2.4825 | LR: 0.000247
Epoch 26/200 | Loss: 2.4424 | LR: 0.000246
Epoch 27/200 | Loss: 2.4173 | LR: 0.000246
Epoch 28/200 | Loss: 2.3888 | LR: 0.000245
Epoch 29/200 | Loss: 2.3607 | LR: 0.000245
Epoch 30/200 | Loss: 2.3295 | Comp Acc: 0.2456 (best: 0.2456@30) | Sym Acc: 0.0244 (best: 0.0383@10) | LR: 0.000244
Epoch 31/200 | Loss: 2.3118 | LR: 0.000243
Epoch 32/200 | Loss: 2.2861 | LR: 0.000243
Epoch 33/200 | Loss: 2.2584 | LR: 0.000242
Epoch 34/200 | Loss: 2.2445 | LR: 0.000241
Epoch 35/200 | Loss: 2.2279 | LR: 0.000241
Epoch 36/200 | Loss: 2.2041 | LR: 0.000240
Epoch 37/200 | Loss: 2.1864 | LR: 0.000239
Epoch 38/200 | Loss: 2.1665 | LR: 0.000238
Epoch 39/200 | Loss: 2.1370 | LR: 0.000237
Epoch 40/200 | Loss: 2.1102 | Comp Acc: 0.2567 (best: 0.2567@40) | Sym Acc: 0.0150 (best: 0.0383@10) | LR: 0.000236
Epoch 41/200 | Loss: 2.0876 | LR: 0.000236
Epoch 42/200 | Loss: 2.0763 | LR: 0.000235
Epoch 43/200 | Loss: 2.0511 | LR: 0.000234
Epoch 44/200 | Loss: 2.0370 | LR: 0.000233
Epoch 45/200 | Loss: 2.0120 | LR: 0.000232
Epoch 46/200 | Loss: 2.0151 | LR: 0.000230
Epoch 47/200 | Loss: 1.9789 | LR: 0.000229
Epoch 48/200 | Loss: 1.9399 | LR: 0.000228
Epoch 49/200 | Loss: 1.9187 | LR: 0.000227
Epoch 50/200 | Loss: 1.8968 | Comp Acc: 0.3217 (best: 0.3217@50) | Sym Acc: 0.0178 (best: 0.0383@10) | LR: 0.000226
Epoch 51/200 | Loss: 1.8956 | LR: 0.000225
Epoch 52/200 | Loss: 1.8659 | LR: 0.000223
Epoch 53/200 | Loss: 1.8402 | LR: 0.000222
Epoch 54/200 | Loss: 1.8223 | LR: 0.000221
Epoch 55/200 | Loss: 1.7984 | LR: 0.000220
Epoch 56/200 | Loss: 1.7730 | LR: 0.000218
Epoch 57/200 | Loss: 1.7501 | LR: 0.000217
Epoch 58/200 | Loss: 1.7228 | LR: 0.000216
Epoch 59/200 | Loss: 1.7012 | LR: 0.000214
Epoch 60/200 | Loss: 1.6586 | Comp Acc: 0.1828 (best: 0.3217@50) | Sym Acc: 0.0089 (best: 0.0383@10) | LR: 0.000213
Epoch 61/200 | Loss: 1.6332 | LR: 0.000211
Epoch 62/200 | Loss: 1.6033 | LR: 0.000210
Epoch 63/200 | Loss: 1.5816 | LR: 0.000208
Epoch 64/200 | Loss: 1.5677 | LR: 0.000207
Epoch 65/200 | Loss: 1.5358 | LR: 0.000205
Epoch 66/200 | Loss: 1.5103 | LR: 0.000204
Epoch 67/200 | Loss: 1.4955 | LR: 0.000202
Epoch 68/200 | Loss: 1.4779 | LR: 0.000201
Epoch 69/200 | Loss: 1.4567 | LR: 0.000199
Epoch 70/200 | Loss: 1.4228 | Comp Acc: 0.3183 (best: 0.3217@50) | Sym Acc: 0.0011 (best: 0.0383@10) | LR: 0.000197
Epoch 71/200 | Loss: 1.3944 | LR: 0.000196
Epoch 72/200 | Loss: 1.3661 | LR: 0.000194
Epoch 73/200 | Loss: 1.3374 | LR: 0.000192
Epoch 74/200 | Loss: 1.3188 | LR: 0.000191
Epoch 75/200 | Loss: 1.3009 | LR: 0.000189
Epoch 76/200 | Loss: 1.2656 | LR: 0.000187
Epoch 77/200 | Loss: 1.2492 | LR: 0.000185
Epoch 78/200 | Loss: 1.1952 | LR: 0.000184
Epoch 79/200 | Loss: 1.1756 | LR: 0.000182
Epoch 80/200 | Loss: 1.1231 | Comp Acc: 0.6044 (best: 0.6044@80) | Sym Acc: 0.0272 (best: 0.0383@10) | LR: 0.000180
Epoch 81/200 | Loss: 1.0895 | LR: 0.000178
Epoch 82/200 | Loss: 1.0651 | LR: 0.000176
Epoch 83/200 | Loss: 1.0303 | LR: 0.000175
Epoch 84/200 | Loss: 1.0089 | LR: 0.000173
Epoch 85/200 | Loss: 0.9912 | LR: 0.000171
Epoch 86/200 | Loss: 0.9695 | LR: 0.000169
Epoch 87/200 | Loss: 0.9584 | LR: 0.000167
Epoch 88/200 | Loss: 0.9259 | LR: 0.000165
Epoch 89/200 | Loss: 0.9056 | LR: 0.000163
Epoch 90/200 | Loss: 0.8847 | Comp Acc: 0.6006 (best: 0.6044@80) | Sym Acc: 0.0167 (best: 0.0383@10) | LR: 0.000161
Epoch 91/200 | Loss: 0.8641 | LR: 0.000159
Epoch 92/200 | Loss: 0.8247 | LR: 0.000158
Epoch 93/200 | Loss: 0.8025 | LR: 0.000156
Epoch 94/200 | Loss: 0.7818 | LR: 0.000154
Epoch 95/200 | Loss: 0.7583 | LR: 0.000152
Epoch 96/200 | Loss: 0.7376 | LR: 0.000150
Epoch 97/200 | Loss: 0.6932 | LR: 0.000148
Epoch 98/200 | Loss: 0.6664 | LR: 0.000146
Epoch 99/200 | Loss: 0.6534 | LR: 0.000144
Epoch 100/200 | Loss: 0.6352 | Comp Acc: 0.5817 (best: 0.6044@80) | Sym Acc: 0.0056 (best: 0.0383@10) | LR: 0.000142
