Configuration saved to results/0_train_phase_diagram/L2_G1.5/config.json
Using device: cuda
Creating datasets...
Train dataset size: 300000
Eval dataset size: 1800
Creating model: MambaForComposite
Model parameters: 66,272

Starting training for 200 epochs...
Epoch 1/200 | Loss: 4.6051 | LR: 0.000010
Epoch 2/200 | Loss: 4.5960 | LR: 0.000034
Epoch 3/200 | Loss: 4.5685 | LR: 0.000058
Epoch 4/200 | Loss: 4.5580 | LR: 0.000082
Epoch 5/200 | Loss: 4.5253 | LR: 0.000106
Epoch 6/200 | Loss: 4.5062 | LR: 0.000130
Epoch 7/200 | Loss: 4.5002 | LR: 0.000154
Epoch 8/200 | Loss: 4.4954 | LR: 0.000178
Epoch 9/200 | Loss: 4.4897 | LR: 0.000202
Epoch 10/200 | Loss: 4.4801 | Comp Acc: 0.0022 (best: 0.0022@10) | Sym Acc: 0.0200 (best: 0.0200@10) | LR: 0.000226
Epoch 11/200 | Loss: 4.4330 | LR: 0.000250
Epoch 12/200 | Loss: 4.2225 | LR: 0.000250
Epoch 13/200 | Loss: 3.9890 | LR: 0.000250
Epoch 14/200 | Loss: 3.7593 | LR: 0.000250
Epoch 15/200 | Loss: 3.5191 | LR: 0.000250
Epoch 16/200 | Loss: 3.3668 | LR: 0.000250
Epoch 17/200 | Loss: 3.2545 | LR: 0.000249
Epoch 18/200 | Loss: 3.1662 | LR: 0.000249
Epoch 19/200 | Loss: 3.0839 | LR: 0.000249
Epoch 20/200 | Loss: 3.0214 | Comp Acc: 0.1467 (best: 0.1467@20) | Sym Acc: 0.0500 (best: 0.0500@20) | LR: 0.000249
Epoch 21/200 | Loss: 2.9431 | LR: 0.000248
Epoch 22/200 | Loss: 2.9101 | LR: 0.000248
Epoch 23/200 | Loss: 2.8466 | LR: 0.000248
Epoch 24/200 | Loss: 2.7933 | LR: 0.000247
Epoch 25/200 | Loss: 2.7621 | LR: 0.000247
Epoch 26/200 | Loss: 2.7221 | LR: 0.000246
Epoch 27/200 | Loss: 2.7024 | LR: 0.000246
Epoch 28/200 | Loss: 2.6838 | LR: 0.000245
Epoch 29/200 | Loss: 2.6629 | LR: 0.000245
