Configuration saved to results/0_train_phase_diagram/L3_G0.1/config.json
Using device: cuda
Creating datasets...
Train dataset size: 300000
Eval dataset size: 1800
Creating model: MambaForComposite
Model parameters: 97,728

Starting training for 200 epochs...
Epoch 1/200 | Loss: 9.6420 | LR: 0.000010
Epoch 2/200 | Loss: 9.5847 | LR: 0.000034
Epoch 3/200 | Loss: 9.4728 | LR: 0.000058
Epoch 4/200 | Loss: 9.3225 | LR: 0.000082
Epoch 5/200 | Loss: 9.1179 | LR: 0.000106
Epoch 6/200 | Loss: 8.8697 | LR: 0.000130
Epoch 7/200 | Loss: 8.5865 | LR: 0.000154
Epoch 8/200 | Loss: 8.2425 | LR: 0.000178
Epoch 9/200 | Loss: 7.7918 | LR: 0.000202
Epoch 10/200 | Loss: 7.2331 | Comp Acc: 0.0111 (best: 0.0111@10) | Sym Acc: 0.0039 (best: 0.0039@10) | LR: 0.000226
Epoch 11/200 | Loss: 6.6678 | LR: 0.000250
Epoch 12/200 | Loss: 6.1668 | LR: 0.000250
Epoch 13/200 | Loss: 5.7540 | LR: 0.000250
Epoch 14/200 | Loss: 5.4201 | LR: 0.000250
Epoch 15/200 | Loss: 5.1389 | LR: 0.000250
Epoch 16/200 | Loss: 4.9069 | LR: 0.000250
Epoch 17/200 | Loss: 4.7437 | LR: 0.000249
Epoch 18/200 | Loss: 4.6437 | LR: 0.000249
Epoch 19/200 | Loss: 4.5896 | LR: 0.000249
Epoch 20/200 | Loss: 4.5612 | Comp Acc: 0.0133 (best: 0.0133@20) | Sym Acc: 0.0156 (best: 0.0156@20) | LR: 0.000249
Epoch 21/200 | Loss: 4.5437 | LR: 0.000248
Epoch 22/200 | Loss: 4.5329 | LR: 0.000248
Epoch 23/200 | Loss: 4.5261 | LR: 0.000248
Epoch 24/200 | Loss: 4.5218 | LR: 0.000247
Epoch 25/200 | Loss: 4.5189 | LR: 0.000247
Epoch 26/200 | Loss: 4.5169 | LR: 0.000246
Epoch 27/200 | Loss: 4.5156 | LR: 0.000246
Epoch 28/200 | Loss: 4.5148 | LR: 0.000245
Epoch 29/200 | Loss: 4.5142 | LR: 0.000245
Epoch 30/200 | Loss: 4.5135 | Comp Acc: 0.0128 (best: 0.0133@20) | Sym Acc: 0.0067 (best: 0.0156@20) | LR: 0.000244
Epoch 31/200 | Loss: 4.5129 | LR: 0.000243
