Configuration saved to results/0_train_phase_diagram/L4_G0.7/config.json
Using device: cuda
Creating datasets...
Train dataset size: 300000
Eval dataset size: 1800
Creating model: MambaForComposite
Model parameters: 129,184

Starting training for 200 epochs...
Epoch 1/200 | Loss: 4.6407 | LR: 0.000010
Epoch 2/200 | Loss: 4.6372 | LR: 0.000034
Epoch 3/200 | Loss: 4.6302 | LR: 0.000058
Epoch 4/200 | Loss: 4.6173 | LR: 0.000082
Epoch 5/200 | Loss: 4.5700 | LR: 0.000106
Epoch 6/200 | Loss: 4.5284 | LR: 0.000130
Epoch 7/200 | Loss: 4.4030 | LR: 0.000154
Epoch 8/200 | Loss: 3.7541 | LR: 0.000178
Epoch 9/200 | Loss: 3.3698 | LR: 0.000202
Epoch 10/200 | Loss: 3.1057 | Comp Acc: 0.1994 (best: 0.1994@10) | Sym Acc: 0.0200 (best: 0.0200@10) | LR: 0.000226
Epoch 11/200 | Loss: 2.9014 | LR: 0.000250
Epoch 12/200 | Loss: 2.7433 | LR: 0.000250
Epoch 13/200 | Loss: 2.6232 | LR: 0.000250
Epoch 14/200 | Loss: 2.5246 | LR: 0.000250
Epoch 15/200 | Loss: 2.4471 | LR: 0.000250
Epoch 16/200 | Loss: 2.3722 | LR: 0.000250
Epoch 17/200 | Loss: 2.3096 | LR: 0.000249
Epoch 18/200 | Loss: 2.2416 | LR: 0.000249
Epoch 19/200 | Loss: 2.1864 | LR: 0.000249
Epoch 20/200 | Loss: 2.1317 | Comp Acc: 0.2239 (best: 0.2239@20) | Sym Acc: 0.0150 (best: 0.0200@10) | LR: 0.000249
Epoch 21/200 | Loss: 2.0856 | LR: 0.000248
Epoch 22/200 | Loss: 2.0376 | LR: 0.000248
Epoch 23/200 | Loss: 1.9963 | LR: 0.000248
Epoch 24/200 | Loss: 1.9487 | LR: 0.000247
Epoch 25/200 | Loss: 1.9043 | LR: 0.000247
Epoch 26/200 | Loss: 1.8663 | LR: 0.000246
Epoch 27/200 | Loss: 1.8300 | LR: 0.000246
Epoch 28/200 | Loss: 1.7949 | LR: 0.000245
Epoch 29/200 | Loss: 1.7534 | LR: 0.000245
Epoch 30/200 | Loss: 1.7138 | Comp Acc: 0.5067 (best: 0.5067@30) | Sym Acc: 0.0006 (best: 0.0200@10) | LR: 0.000244
Epoch 31/200 | Loss: 1.6741 | LR: 0.000243
Epoch 32/200 | Loss: 1.6411 | LR: 0.000243
Epoch 33/200 | Loss: 1.6025 | LR: 0.000242
Epoch 34/200 | Loss: 1.5700 | LR: 0.000241
Epoch 35/200 | Loss: 1.5302 | LR: 0.000241
Epoch 36/200 | Loss: 1.4984 | LR: 0.000240
Epoch 37/200 | Loss: 1.4710 | LR: 0.000239
Epoch 38/200 | Loss: 1.4357 | LR: 0.000238
Epoch 39/200 | Loss: 1.4026 | LR: 0.000237
