Configuration saved to results/0_train_phase_diagram/L2_G0.5/config.json
Using device: cuda
Creating datasets...
Train dataset size: 300000
Eval dataset size: 1800
Creating model: MambaForComposite
Model parameters: 66,272

Starting training for 200 epochs...
Epoch 1/200 | Loss: 4.8549 | LR: 0.000010
Epoch 2/200 | Loss: 4.8360 | LR: 0.000034
Epoch 3/200 | Loss: 4.7982 | LR: 0.000058
Epoch 4/200 | Loss: 4.7399 | LR: 0.000082
Epoch 5/200 | Loss: 4.6515 | LR: 0.000106
Epoch 6/200 | Loss: 4.5627 | LR: 0.000130
Epoch 7/200 | Loss: 4.5207 | LR: 0.000154
Epoch 8/200 | Loss: 4.5056 | LR: 0.000178
Epoch 9/200 | Loss: 4.4936 | LR: 0.000202
Epoch 10/200 | Loss: 4.4786 | Comp Acc: 0.0128 (best: 0.0128@10) | Sym Acc: 0.0128 (best: 0.0128@10) | LR: 0.000226
Epoch 11/200 | Loss: 4.4359 | LR: 0.000250
Epoch 12/200 | Loss: 4.0007 | LR: 0.000250
Epoch 13/200 | Loss: 3.1929 | LR: 0.000250
Epoch 14/200 | Loss: 2.6330 | LR: 0.000250
Epoch 15/200 | Loss: 2.1849 | LR: 0.000250
Epoch 16/200 | Loss: 1.8607 | LR: 0.000250
Epoch 17/200 | Loss: 1.5988 | LR: 0.000249
Epoch 18/200 | Loss: 1.3989 | LR: 0.000249
Epoch 19/200 | Loss: 1.2249 | LR: 0.000249
Epoch 20/200 | Loss: 1.0519 | Comp Acc: 0.1611 (best: 0.1611@20) | Sym Acc: 0.0406 (best: 0.0406@20) | LR: 0.000249
Epoch 21/200 | Loss: 0.9021 | LR: 0.000248
Epoch 22/200 | Loss: 0.7762 | LR: 0.000248
Epoch 23/200 | Loss: 0.6702 | LR: 0.000248
Epoch 24/200 | Loss: 0.5782 | LR: 0.000247
Epoch 25/200 | Loss: 0.5021 | LR: 0.000247
Epoch 26/200 | Loss: 0.4392 | LR: 0.000246
Epoch 27/200 | Loss: 0.3843 | LR: 0.000246
Epoch 28/200 | Loss: 0.3386 | LR: 0.000245
Epoch 29/200 | Loss: 0.2997 | LR: 0.000245
Epoch 30/200 | Loss: 0.2670 | Comp Acc: 0.2111 (best: 0.2111@30) | Sym Acc: 0.0111 (best: 0.0406@20) | LR: 0.000244
Epoch 31/200 | Loss: 0.2371 | LR: 0.000243
Epoch 32/200 | Loss: 0.2097 | LR: 0.000243
Epoch 33/200 | Loss: 0.1852 | LR: 0.000242
Epoch 34/200 | Loss: 0.1652 | LR: 0.000241
Epoch 35/200 | Loss: 0.1472 | LR: 0.000241
Epoch 36/200 | Loss: 0.1325 | LR: 0.000240
Epoch 37/200 | Loss: 0.1187 | LR: 0.000239
Epoch 38/200 | Loss: 0.1077 | LR: 0.000238
Epoch 39/200 | Loss: 0.0963 | LR: 0.000237
Epoch 40/200 | Loss: 0.0866 | Comp Acc: 0.2611 (best: 0.2611@40) | Sym Acc: 0.0167 (best: 0.0406@20) | LR: 0.000236
Epoch 41/200 | Loss: 0.0773 | LR: 0.000236
Epoch 42/200 | Loss: 0.0694 | LR: 0.000235
Epoch 43/200 | Loss: 0.0616 | LR: 0.000234
Epoch 44/200 | Loss: 0.0550 | LR: 0.000233
Epoch 45/200 | Loss: 0.0487 | LR: 0.000232
Epoch 46/200 | Loss: 0.0430 | LR: 0.000230
