Configuration saved to results/0_train_phase_diagram/L2_G0.3/config.json
Using device: cuda
Creating datasets...
Train dataset size: 300000
Eval dataset size: 1800
Creating model: MambaForComposite
Model parameters: 66,272

Starting training for 200 epochs...
Epoch 1/200 | Loss: 5.5200 | LR: 0.000010
Epoch 2/200 | Loss: 5.4968 | LR: 0.000034
Epoch 3/200 | Loss: 5.4472 | LR: 0.000058
Epoch 4/200 | Loss: 5.3781 | LR: 0.000082
Epoch 5/200 | Loss: 5.2896 | LR: 0.000106
Epoch 6/200 | Loss: 5.1864 | LR: 0.000130
Epoch 7/200 | Loss: 5.0688 | LR: 0.000154
Epoch 8/200 | Loss: 4.9169 | LR: 0.000178
Epoch 9/200 | Loss: 4.7439 | LR: 0.000202
Epoch 10/200 | Loss: 4.6139 | Comp Acc: 0.0133 (best: 0.0133@10) | Sym Acc: 0.0033 (best: 0.0033@10) | LR: 0.000226
Epoch 11/200 | Loss: 4.5524 | LR: 0.000250
Epoch 12/200 | Loss: 4.5310 | LR: 0.000250
Epoch 13/200 | Loss: 4.5229 | LR: 0.000250
Epoch 14/200 | Loss: 4.5193 | LR: 0.000250
Epoch 15/200 | Loss: 4.5169 | LR: 0.000250
Epoch 16/200 | Loss: 4.5155 | LR: 0.000250
Epoch 17/200 | Loss: 4.5147 | LR: 0.000249
Epoch 18/200 | Loss: 4.5142 | LR: 0.000249
Epoch 19/200 | Loss: 4.5137 | LR: 0.000249
Epoch 20/200 | Loss: 4.5132 | Comp Acc: 0.0067 (best: 0.0133@10) | Sym Acc: 0.0100 (best: 0.0100@20) | LR: 0.000249
Epoch 21/200 | Loss: 4.5129 | LR: 0.000248
Epoch 22/200 | Loss: 4.5125 | LR: 0.000248
Epoch 23/200 | Loss: 4.5122 | LR: 0.000248
Epoch 24/200 | Loss: 4.5121 | LR: 0.000247
Epoch 25/200 | Loss: 4.5118 | LR: 0.000247
Epoch 26/200 | Loss: 4.5115 | LR: 0.000246
Epoch 27/200 | Loss: 4.5113 | LR: 0.000246
Epoch 28/200 | Loss: 4.5106 | LR: 0.000245
Epoch 29/200 | Loss: 4.5101 | LR: 0.000245
Epoch 30/200 | Loss: 4.5096 | Comp Acc: 0.0161 (best: 0.0161@30) | Sym Acc: 0.0094 (best: 0.0100@20) | LR: 0.000244
Epoch 31/200 | Loss: 4.5092 | LR: 0.000243
Epoch 32/200 | Loss: 4.5085 | LR: 0.000243
Epoch 33/200 | Loss: 4.5075 | LR: 0.000242
Epoch 34/200 | Loss: 4.5062 | LR: 0.000241
Epoch 35/200 | Loss: 4.5039 | LR: 0.000241
Epoch 36/200 | Loss: 4.5004 | LR: 0.000240
Epoch 37/200 | Loss: 4.4951 | LR: 0.000239
Epoch 38/200 | Loss: 4.4885 | LR: 0.000238
Epoch 39/200 | Loss: 4.4806 | LR: 0.000237
Epoch 40/200 | Loss: 4.4713 | Comp Acc: 0.0094 (best: 0.0161@30) | Sym Acc: 0.0139 (best: 0.0139@40) | LR: 0.000236
Epoch 41/200 | Loss: 4.4612 | LR: 0.000236
